Country,Year,CO2 Emissions (Mt CO2e),Age dependency ratio(%),Trade (% of GDP),GDP growth (%),Coeficiente inverso de variacion,HIRSCHMAN-HERFINDAHL INDEX (HHI), Adjusted net saving (%),Goverment Debt (%),Air pollution (%),Intensidad de CO2 (kg CO2 per),Renewable energy consumption (%),Energy intensity (MJ),Renewable freshwater (cubic meters),Natural resources rents (%),Water productivity ($ GDP por metro cubico),Acces electricity (%),Using drinking water (%),Employment (%),indice de Gini,Mortaly rate (%),Life expentacy (years),Poverty gap (%),Primary completion (%),Sanitation services (%),"School  enrollment, gender parity index",LABOR FORCE PARTICIPATION  (% POINTS),Years scholling,Indice de crecimiento verde,Students abilities,Educational attainment (%),Dwellings without basic facilities (%),Housing expenditure (%),Adjusted net national ($),Household net wealth (%) ,Unemployed long term (%),Personal earning  ($),Quality of support network (%),Stakeholder engagement,Life satisfaction,"Homicide rate (por cada 100,000)",Time to leisure ande personal care
Canadá,2011,575.8915,23.74891977,62.49873877,0.021360771,0.08230919,4825.524876,8.397213093,54.11938584,13.66721763,0.398887017,21.5,6.96,82995.47622,2.593470208,40.55466048,100,99.23589467,61.797,32.7,4.9,81.48268293,0.2,99.77,99.4293799,0.992229998,10.061,13.563,3.601001601,,82.75,0.2,23.66894094,35381.04263,488.1241,13.03869833,53088,92.16692635,2.56,7.499089,1.774292977,16.25
Canadá,2012,567.2705,23.71398943,62.59554894,0.00658842,0.050741785,5009.264267,8.090638023,55.72516494,18.72081855,0.386136495,21.8,6.88,82100.87201,1.443076745,40.3154007,100,99.2343231,61.903,33.5,4.8,81.66365854,0.2,99.78,99.34555389,1.003679991,9.804,13.597,3.556750869,529,83.58094025,0.2,23.83096707,35493.02288,505.902,12.20908338,53717,94.46342846,2.56,,1.582502948,16.25
Canadá,2013,575.2453,23.75396867,62.2310749,0.012535901,0.156054692,5089.73706,8.264666655,53.20086908,8.338183945,0.382664808,22.2,6.86,81240.57609,1.714202672,40.32353999,100,99.23268868,62.047,33.8,4.8,81.74487805,0.3,99.8,99.26167894,1.006389976,9.589,13.63,3.585182508,,84.31488037,0.2,24.04752757,36062.11816,515.0967,12.51534684,54286,93.6239388,2.56,,1.451644095,16.25
Canadá,2014,580.4828,23.83610538,64.37866216,0.018484095,2.585965836,5279.952375,8.945615569,51.48270813,6.630326768,0.375362969,22.2,6.84,80431.07444,1.688532935,42.36288981,100,99.23098341,61.654,33.2,4.7,81.78439024,0.2,99.81,99.17775068,1.008569956,9.773,13.664,3.631743534,,84.78677368,0.2,24.12728892,36484.80749,549.6069,12.33867206,54995,91.50691757,2.56,7.427,1.482857825,16.25
Canadá,2015,577.1296,23.95715751,66.16490207,-0.001123692,1.272669604,5169.625976,5.395403874,55.99158378,2.023391521,0.370784665,22.3,6.75,79821.87566,0.332933838,43.5630791,100,99.22922133,61.582,33.7,4.7,81.81560976,0.3,99.82,99.09377561,1.00838995,9.973,13.698,3.578333541,525,85.3110199,0.2,24.23137503,35364.11911,550.1665,11.13805241,55400,93.86716436,2.59,7.404,1.709945834,16.25
Canadá,2016,575.8711,24.07128456,65.36368452,-0.000982964,0.830504853,5212.225784,4.660576145,56.0236244,0.725554042,0.366173229,22.1,6.96,78923.75032,0.786494937,43.69570463,100,99.22739609,61.283,32.7,4.6,81.92487805,0.2,99.83,99.00975125,1.008180022,9.647,13.732,3.581231367,,84.47000122,0.2,24.23505986,35186.78511,589.087,11.45354186,54350,92.33671131,2.59,7.316,1.705731802,16.25
Canadá,2017,593.0442,24.11193274,65.10106085,0.018094645,0.956431316,5073.194219,6.164011034,54.46256518,0,0.365989398,22.8,7.03,77985.88455,1.196904703,44.69661226,100,99.22553538,61.802,33.3,4.6,81.83292683,0.2,99.84,98.92567651,1.005460024,9.565,13.766,3.6113333,,86.46376038,0.2,23.91294725,36548.0061,601.6872,11.39849125,55122,92.95359482,2.59,7.3285,1.819209056,16.25
Canadá,2018,613.6582,24.08461028,66.59988585,0.012809266,0.959793846,5065.618029,5.840081306,53.15153565,0,0.368600479,22.3,6.94,76876.14202,1.798204317,45.92262399,100,99.22363094,61.955,32.5,4.5,81.84390244,0.2,99.85,98.84154159,1.003329992,9.281,13.8,3.622129065,528,87.17234802,0.2,23.83818811,36866.81876,596.286,9.79662248,56083,91.73347978,2.59,7.2781,1.787486053,16.25
Canadá,2019,607.2496,24.04080136,66.17148528,0.004296576,0.773156794,4936.235965,6.005324976,53.36232469,,0.357920416,22.4,6.86,75760.60658,1.93317583,46.79902601,100,99.22165498,62.295,31.7,4.5,82.22390244,0.2,99.86,98.75732715,1.001510024,9.223,13.834,3.635046838,,87.43730164,0.2,24.23915161,37016.75542,627.3892,8.521165476,56370,92.49460702,2.59,7.2321,1.836227459,16.25
Canadá,2020,546.6751,24.00470906,61.15677096,-0.060624064,-0.166042424,4875.538702,3.827437056,74.5540471,,0.339312409,23.9,6.73,74943.5202,1.241818746,44.44118183,100,99.22180959,58.107,28,4.5,81.6604878,0.2,99.87,98.67300539,1.002589941,9.548,13.869,3.5686696,,88.13840485,0.2,26.56053999,33909.82006,629.6995,5.239216526,59160,93.01725243,2.59,7.1033,2.003235529,16.25
Canadá,2021,561.6259,23.93488379,62.42416441,0.047053821,0.108956726,4995.832751,7.584407704,71.07396023,,0.331087667,23.8,6.55,74529.55377,4.949055814,46.79076796,100,99.22198864,60.468,29.2,4.4,81.58707317,0.2,99.88,98.58856609,,9.228,13.869,4.452410531,518,86.51999664,0.2,25.57092382,36717.21609,677.8715,15.99377832,59568.78279,92.3798296,2.59,7.0251,2.065259474,16.25
Canadá,2022,575.3213,23.73315133,67.55889637,0.019556707,0.115936285,4986.496577,,61.41786358,,0.326682495,,6.44,,,,100,99.22218431,61.982,30,4.3,81.29560976,0.2,99.89,98.5883582,,8.498,13.869,4.253075971,497,89.17436981,0.2,24.99718485,,639.8688,10.74978288,59050.40728,92.74323865,2.59,6.9607,,16.25
Canadá,2023,575.012,23.42388541,67.19249414,-0.016768629,-0.032022634,,,62.22852282,,0.322479334,,,,,,100,,62.06,,,,0.2,99.9,,,8.559,,1.42268174,,89.57038116,0.2,24.99718485,,,,,,,6.8996,,16.25
Canadá,2024,,,,,,,,,,,,,,,,100,,,,,,0.2,99.91,,,,,1.501381966,,,0.2,,,,,,,,,,16.25
Suiza,2008,46.0179,22.62118575,116.7780001,0.015099508,3.074860147,635.8521141,11.46853763,23.0826539,93.57506134,0.07295299,19.6,2.19,5282.651263,0.017087778,285.437532,100,99.99999793,65.903,33.8,4,81.99268293,0.1,99.72,99.8810926,0.972180009,14.087,12.806,3.702552215,,,,24.00019637,58316.52701,564.653,,66983,,2.73,,,17.92
Suiza,2009,44.6539,22.39660645,109.7759846,-0.035105589,0.466129544,687.7697145,15.18852249,21.70163739,93.28788294,0.072455184,20,2.25,5217.056002,0.0149515,285.5142708,100,99.99999722,65.429,32.9,4,82.04390244,0,99.72,99.88110967,0.975220025,13.587,13.339,3.687667023,509,82.72000122,,23.97938641,62095.15936,564.653,,68319,93.15817263,2.73,,0.659391382,16.74
Suiza,2010,46.335,22.28188918,120.0651233,0.021736382,0.47086857,621.2452068,19.77977436,20.99356622,93.14429374,0.072821052,20.6,2.12,5162.99934,0.015350274,301.9579462,100,99.99999763,63.778,32.6,3.9,82.24634146,0,99.72,99.88112857,0.981530011,14.311,13.324,3.719780932,,81.73999786,,24.35149668,67533.98932,564.653,,67961,,2.73,,0.664754602,16.74
Suiza,2011,42.2986,22.20159442,125.5562732,0.006873399,0.303452542,603.4737157,16.87112439,21.14200705,93.00070455,0.065293519,20.6,2.01,5105.911002,0.012973179,315.1116735,100,99.99999916,64.481,31.7,3.9,82.69512195,0,99.72,99.88400359,0.983799994,14.129,13.325,3.713156634,,81.62999725,4.893977195,24.58676357,64463.42892,564.653,,68401,,2.73,7.498953,0.581470164,16.74
Suiza,2012,43.609,22.10704485,126.4538605,0.001105966,0.08767217,609.0716391,18.29858898,21.34449593,94.78523508,0.066531718,21.9,2.01,5051.982272,0.01160541,327.7309018,100,100,64.491,31.6,3.8,82.69756098,0,99.72,99.8868722,0.983169973,13.644,13.414,3.724632,512,82.48000336,0.951584335,24.85530439,66059.41042,564.653,,69383,94.39418543,2.73,,0.562799832,16.54
Suiza,2013,44.6168,22.06662133,133.6937084,0.006283607,0.008443718,699.1457884,17.16851948,20.21815744,91.82091436,0.066870838,21.8,2.05,4994.223266,0.012292571,387.9119903,100,99.9999993,64.331,32.5,3.8,82.79756098,0,99.72,99.88973318,0.985319972,13.032,13.527,3.736562711,,85.17944336,0.136792869,24.87392498,65584.66107,564.653,1.57,70280,,2.73,,0.704715797,16.54
Suiza,2014,40.9097,22.07298371,120.2134234,0.011086936,1.21597254,655.1554993,15.26428519,20.61124279,86.91049745,0.059906963,22.2,1.88,4933.658776,0.013393911,400.7554189,100,99.99999721,64.632,32.5,3.7,83.19756098,0,99.72,99.89258897,,12.226,13.64,4.553526401,,84.63999939,0.297895097,24.96482435,64625.63804,564.653,1.48,70412,95.74951861,2.73,7.587,0.500745561,16.54
Suiza,2015,40.233,22.09350715,117.1384822,0.004941298,1.683890482,692.8335973,16.77435253,20.43929496,78.49918639,0.057962752,23.9,1.81,4877.81555,0.010691848,406.8886038,100,99.99999625,64.876,32.3,3.7,82.89756098,0,99.72,99.89544113,0.979340017,11.919,13.712,3.807318528,512.331,85.19000244,0.107620715,25.09889809,66347.41616,564.653,1.46,70797,93.49992431,2.52,7.509,0.688261827,16.83
Suiza,2016,40.7897,22.17505223,123.5659245,0.009601317,1.674994352,726.2001569,15.77947154,19.38099266,72.31110734,0.057573754,24.1,1.72,4824.838075,0.010509953,415.7730854,100,100,65.197,33,3.7,83.60243902,0,99.71,99.89829546,0.976130009,11.64,13.667,3.827776496,,84.54000092,0.10222313,25.38157997,64688.54753,564.653,1.71,70468,92.73522731,2.52,7.494,0.537448324,16.83
Suiza,2017,39.8069,22.32434055,123.6218076,0.004213262,2.417391839,663.7116306,14.013081,20.28441183,49.33945364,0.055431138,25,1.71,4780.024231,0.009795588,421.4392392,100,100,65.161,32.7,3.6,83.55121951,0,99.72,99.89987372,0.973230004,11.841,13.733,3.893379511,,84.83024597,0.118500227,25.25788617,63682.15301,564.653,1.94,70087,93.91457529,2.52,7.4873,0.53243808,16.83
Suiza,2018,38.5013,22.49512311,124.4285043,0.021055247,1.507163197,724.6035891,13.55295021,18.67811857,49.30013623,0.052122163,24.2,1.67,4744.94232,0.013008867,433.4942802,100,100,65.256,33.1,3.6,83.75365854,0,99.72,99.89987458,0.970459998,11.3,13.8,3.879368592,502,85.68000031,0,25.15004031,62857.36758,564.653,1.82,69892,92.0533399,2.45,7.4802,0.587238095,17.31
Suiza,2019,38.3792,22.64197576,124.1276122,0.004230898,1.222572341,704.6412211,13.2904374,18.95425981,,0.051370228,24.8,1.69,4711.216427,0.009183252,438.4447083,100,99.99999872,65.233,34,3.5,83.90487805,0,99.73,99.8998724,0.968580008,10.64,13.86,3.996717125,,86.65000153,0.038023654,25.34358594,63315.54526,564.653,,71189,94.85128801,2.45,7.5599,0.536406335,17.31
Suiza,2020,35.8868,22.73818372,121.785978,-0.028541583,0.11438355,942.0435489,11.84924342,20.85210767,,0.049085454,26.4,1.65,4676.918147,0.008027853,429.0543748,100,99.9999976,64.597,33.7,3.5,83,0,99.74,99.89987134,0.968540013,10.847,13.904,3.948143562,,86.87006378,0.087122538,26.70250346,59377.97767,564.653,,69728,94.38617202,2.45,7.5715,0.544068822,17.31
Suiza,2021,37.5792,22.84941407,130.2561628,0.045881921,0.344375219,708.3096608,16.15049422,19.98577902,,0.048770636,27.7,1.53,4641.252973,0.009107403,452.1885063,100,100,64.251,,3.5,83.75121951,0,99.74,99.89987389,,10.421,13.904,4.869204404,495,84.56272888,0,26.8927857,63901.03757,564.653,,72358.43967,93.43930325,2.45,7.5116,0.483235941,17.31
Suiza,2022,34.4133,22.93442312,140.1695488,0.017206083,0.439819127,679.8850613,,17.80286392,,0.04354356,,1.48,,,,100,100,64.312,,3.5,83.45365854,0,99.74,99.89987583,,10.427,13.904,4.626521383,412,83.91662598,0.057724508,,,564.653,,72993.02434,,,7.2401,,17.31
Suiza,2023,34.2217,22.96044021,138.216915,-0.005417943,0.241994173,,,,,0.042993266,,,,,,100,,64.916,,,,0,99.74,,,10.289,,1.590477774,,84.27722168,0,26.8927857,,,,,,,7.0602,,
Suiza,2024,,,,,,,,,,,,,,,,100,,,,,,0,99.75,,,,,1.502805459,,,,,,,,,,,,,
Chile,2008,71.3169,32.98933318,80.67662624,0.02757557,4.10532746,656.0294878,6.976198526,4.92,99.27259617,0.372947379,30.8,3.81,52556.60257,13.82543935,5.406726432,98.2,97.84658567,53.15,,7.6,78.484,,98.37,96.16973226,0.985719979,29.118,10.106,3.497076307,,51.86000061,9.4,18.4,8041.373902,308.4835,,22505,79.71918996,1.02,,3.529102174,15.93
Chile,2009,68.2181,32.1954192,66.68603096,-0.021106104,0.990930971,859.0728055,10.16638092,5.85,99.2795472,0.360776003,31.5,3.75,52029.04149,8.7920405,5.346277218,99.6,98.08867286,51.891,47.4,7.6,78.741,1.7,97.43,96.63701718,0.988659978,27.826,9.979,3.289448174,438,52.29999924,9.4,18.4,8297.496832,336.7873,,24588,82.63204358,1.02,,3.742548986,15.93
Chile,2010,72.3154,31.46826209,69.71768014,0.047936375,0.990957143,954.7245341,11.31018082,8.61,99.28302272,0.361302678,27,3.7,51508.9983,11.98816284,5.659122703,99.5,98.32901155,55.209,,7.5,78.501,,98.42,97.10223653,1.000429988,27.315,9.852,3.479703054,,52.86000061,9.4,18.4,9137.38811,326.4936,,27871,85.23324588,1.02,,3.181574017,15.93
Chile,2011,79.0676,30.80279401,72.48164281,0.051810403,0.991991933,937.783064,6.467652615,11.13,99.28649823,0.371891896,28.8,3.8,51003.30709,12.16451854,6.011340659,99.6,98.56781977,57.091,46.9,7.3,79.11,1.1,97.45,97.56563311,0.998640001,25.855,9.544,3.344437904,,53.09999847,9.4,18.4,9317.096106,302.9526,,28639,81.83312786,1.02,6.12797,3.703364466,15.93
Chile,2012,81.3404,30.23212794,68.15614289,0.051415843,1.014594336,990.1977916,10.01718955,11.94,99.31976119,0.360398203,30.3,3.96,50516.23886,9.054426373,6.381359116,100,98.80491435,57.499,,7.2,79.023,,98.38,98.02700418,1.000579953,25.286,9.777,3.503389658,447,54.63377762,9.4,18.4,10227.73295,290.0569,,29661,85.11429642,1.02,,2.502627903,15.93
Chile,2013,85.402,29.74827695,65.14328795,0.023278926,0.980772376,999.2022005,9.869697845,12.78,99.29948107,0.366275832,30.2,3.97,50036.73318,7.662324235,6.592486909,99.6,99.04038809,57.88,46.8,7.1,79.339,0.6,96.98,98.48645368,0.989639997,24.55,10.009,3.356002162,,56.18999863,9.4,18.4,10610.14054,295.3806,2.94,30530,85.74724388,1.02,,3.175342075,15.93
Chile,2014,78.6954,29.34009043,65.63462812,0.007830021,1.831646365,1044.825621,9.648589399,15.02,99.30199962,0.331568413,27,3.52,49540.43549,6.87780503,6.710667091,100,99.27424822,57.918,,7,79.473,,98.18,98.94398882,0.989369988,23.83,10.132,3.513313254,,56.87878036,9.4,18.4,10671.89719,316.8598,2.01,30657,85.28604141,1.02,6.67,2.476379971,15.93
Chile,2015,84.3487,28.97679544,59.34911048,0.011137045,1.362949225,1091.230179,12.11253983,7.38,99.15045175,0.347900912,25.1,3.52,49036.92314,4.044618704,6.855076788,99.7,99.50649288,58.149,45.3,6.8,79.746,0.5,97.62,99.36589061,0.988600016,24.036,10.256,3.35588759,445,59.25999832,9.4,18.4,11170.85481,323.4274,1.59,30615,82.46035966,1.02,6.705,2.344695538,15.93
Chile,2016,88.8319,28.57648374,56.05786109,0.005298335,1.04302689,1236.524245,8.443874668,21.1,98.57629893,0.360079782,24.6,3.68,48447.43489,3.205695723,6.97524894,100,99.7371867,58.008,,6.7,80.079,,97.79,99.66652028,0.98852998,23.338,10.423,3.447501882,,58.43942261,9.4,18.4,11005.70953,317.5138,1.67,31834,83.95491756,1.02,6.652,3.428467879,15.93
Chile,2017,89.7172,28.08389892,56.02615897,-0.002351102,0.963022403,1255.715179,6.295629151,23.65,97.59441874,0.358796973,24.1,3.68,47686.0981,5.302617925,7.069951572,99.7,99.96544595,58.383,45.3,6.6,80.35,0.4,97.23,100,0.987600029,22.678,10.591,3.340532724,,61.47999954,9.4,18.4,10943.67226,327.3886,2.02,30847,87.83665039,1.02,6.4762,4.240938207,15.93
Chile,2018,89.7848,27.57692789,58.17705063,0.02149882,0.995633707,1431.796532,4.433769941,25.8,97.66301771,0.34529014,25.5,3.61,46842.27244,5.837077262,7.352044724,100,100,58.389,,6.4,80.133,,97.28,100,0.985650003,21.823,10.761,3.477092963,447,61.28448486,9.4,18.4,10853.70241,327.7855,,32348,88.75043639,1.15,6.444,4.411422526,15.93
Chile,2019,95.2152,27.11709353,57.61175457,-0.00962096,0.432106531,1513.473983,6.633721433,28.33,,0.363865869,25.3,3.79,46099.16665,2.568892661,7.398683709,100,100,58.346,,6.2,80.326,,97.03,100,0.982060015,21.07,10.935,3.676349935,,62.31506348,9.4,18.4,10992.04641,345.5222,,33190,86.44706737,1.15,6.2285,3.944434318,15.93
Chile,2020,87.4782,26.7005733,58.18286356,-0.069811306,-0.315585514,1828.109481,4.6173507,32.38,,0.356180716,26.7,3.68,45687.7383,5.487169367,6.94414744,100,100,50.196,47,5.9,79.377,1.3,97.91,100,0.979330003,22.073,11.111,3.516923823,,65.27999878,9.4,18.4,9874.300276,314.0336,,31369,88.19988358,1.15,6.1719,4.797849279,15.93
Chile,2021,89.0743,26.24710249,64.83844725,0.108435032,0.148913416,1865.430584,-3.739078564,36.43,,0.325758186,24.2,3.46,45486.47243,16.90441688,7.73119413,100,100,52.211,,5.7,78.944,,96.68,100,,22.195,11.111,4.535825315,444,66.99723816,9.4,18.4,10443.05613,293.2945,,33042.3321,88.59972068,1.15,6.1718,3.632038675,15.93
Chile,2022,88.845,25.75710155,74.98778021,0.015539957,0.205306659,1915.216354,,37.8,,0.318365287,,3.19,,,,100,99.9999983,55.177,44.8,5.4,79.519,0.4,99.22,99.9999983,,20.457,11.111,4.183886816,412,66.62999725,9.4,18.4,,,,,88.25498441,1.15,6.3338,,15.93
Chile,2023,83.9992,25.22308483,60.96709399,-0.003205721,0.128202351,,,39.41,,0.300343856,,,,,,100,,55.976,,5.4,,,,,,19.334,,0.437244067,,68.42549896,9.4,18.4,,,,,,,6.3603,,15.93
Chile,2024,,,,,,,,,,,,,,,,100,,,,,,,,,,,,0.604933348,,,9.4,18.4,,,,,,,,,15.93
Colombia,2008,60.297,43.54357525,39.16764942,0.020479905,2.833267474,1308.36774,4.798861033,65.24508031,99.8770855,0.272936538,30.8,2.47,49018.7027,8.788226917,18.76971005,96.8,94.28719082,56.926,55.3,16.8,74.295,9.7,89.25,82.55140832,1.04508996,28.178,7.321,2.455289055,,38.45999908,12.3,15.44727974,3968.378231,0,10.34073576,18496,87.86227655,0.91,,36.83643661,4.22
Colombia,2009,63.7613,42.34218827,35.15612851,-0.000317051,1.402305989,1411.809628,6.199183257,68.99900334,99.87656137,0.285365651,31.4,2.54,48450.99022,4.85703346,16.20220365,96.1,94.55513009,58.875,54.3,16.2,74.742,8.6,89.5,83.43380129,1.04764998,26.636,7.247,2.409480269,,37.97999954,12.3,16.36271078,4092.947613,,11.55290149,19172,88.37576404,0.91,,35.69307583,4.22
Colombia,2010,65.7738,41.1694425,34.26460317,0.033143494,1.397848476,1705.263144,5.02993191,72.45266993,99.87629931,0.28171072,30.6,2.39,47903.71661,6.70109253,14.76031425,96.8,94.81804937,59.598,54.6,15.7,75.033,7.5,90.95,84.31414216,1.039669991,25.887,7.394,2.497481763,,38.79999924,12.3,16.69804269,4239.652755,,11.96571812,19800,88.62195203,0.91,,34.49429388,4.22
Colombia,2011,70.794,40.04238825,39.47042355,0.05808235,1.368724573,1812.197306,3.054199268,62.86013282,99.87603724,0.2835141,29.6,2.29,47393.24555,9.860491552,13.99232542,96.7,95.0760498,60.569,53.5,15.2,75.32,6.4,90.93,85.19246018,1.028270006,25.692,7.519,2.582883169,,39.90999985,12.3,16.62714289,4397.327759,,10.47753963,19693,90.13801158,0.91,6.202322,35.59344892,4.22
Colombia,2012,71.0704,38.94213653,38.83515102,0.028756963,1.324851267,1654.670457,2.64923751,65.22769588,99.8381953,0.273904148,29.6,2.13,46920.3105,8.296830791,13.05638417,97,95.32938423,61.293,52.6,14.8,75.597,6.2,91.48,86.06892026,1.028079987,24.659,7.626,2.614264517,,41.00999832,12.3,16.58996792,4618.125012,,9.454020991,20172,91.15112049,0.91,,35.90898226,4.22
Colombia,2013,80.9287,37.84647719,37.9866488,0.041412939,1.50827791,1406.052094,3.579488354,67.10291195,99.85618013,0.296667009,32,2.66,46477.27801,7.38433936,12.45589602,97.8,95.57797688,61.053,52.6,14.3,75.827,5.7,91.54,86.94339901,1.028339982,24.474,7.833,2.694427397,,42.77000046,12.3,16.46268066,4875.522566,,8.656530999,20588,89.71864876,0.91,,33.35356924,4.22
Colombia,2014,82.1711,36.79412245,37.48746564,0.035703067,3.460119023,1307.817506,4.115245191,47.97616952,99.35286059,0.288252797,32.1,2.58,46064.21644,6.530577898,11.91336479,97.8,95.82189584,61.096,52.5,13.8,76.043,5.1,92.3,87.81590173,1.024369955,24.511,7.992,2.789764786,,43.86999893,12.3,15.7803205,5090.061755,2518.443667,9.107625776,20602,90.2496473,0.91,6.477,28.58523319,4.22
Colombia,2015,83.5227,35.80261696,38.36076412,0.020692323,2.612153345,1461.262797,5.164745331,53.27858747,97.48104423,0.284582185,31.1,2.53,45667.50564,3.705876146,11.30738888,98.2,96.06140925,61.275,51,13.4,76.257,4.6,92.45,88.68661194,1.021569967,24.054,8.047,2.789205265,,44.74000168,12.3,15.77057031,5260.868776,2656.036,7.696584047,20685,88.71673442,0.91,6.481,27.12876441,16.87
Colombia,2016,85.853,34.8142605,36.20265298,0.010811493,2.2675028,1694.186874,5.957264198,66.90716091,96.338151,0.286540881,30.5,2.57,45217.37987,3.099477145,10.70703491,98.4,96.29659226,60.492,50.6,13,76.471,4.6,92.76,89.55554423,1.019840002,23.917,8.222,2.79165801,,46.58000183,12.3,15.79592157,5343.337833,3351.45,7.257398248,20488,87.86345266,0.91,6.357,26.04042243,16.87
Colombia,2017,78.1782,33.75565547,35.28291494,-0.001012216,1.232345832,1316.409272,5.349265391,66.72724785,92.74339524,0.257426303,32.2,2.43,44565.80008,3.728233211,11.01783521,98.5,96.52736455,60.015,49.7,12.6,76.646,4.2,93.12,90.42257963,1.014070034,23.853,8.363,2.85138816,,47.72000122,12.3,15.19299525,5349.792971,4026.126667,8.497744448,21020,90.3991692,0.91,6.2601,25.43448835,16.87
Colombia,2018,82.0012,32.68452067,36.5347528,0.006952649,1.035088587,1172.932228,4.349745946,71.65057025,92.10462898,0.263263795,30.4,2.28,43753.66462,4.940258189,11.47510041,98.5,96.73950122,59.131,50.4,12.2,76.748,4.3,93.32,91.28775148,1.013210058,24.505,8.504,2.869674926,416,49.09000015,12.3,15.20346554,5352.297375,4393.526667,10.01341605,21821,86.58972732,0.99,6.1248,26.23132516,16.87
